LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
3923,Client02,Mar,9,10:51:43,Client02,kernel,[    1.660986] VFS: Disk quotas dquot_6.6.0,33812074,[ <*>.<*>] VFS: Disk quotas dquot_<*>.<*>.<*>,"['1.660986', '6', '6.0']"
3924,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.664922] VFS: Dquot-cache hash table entries: 512 (order 0, 4096 bytes)",e2564448,"[ <*>.<*>] <*> <*> hash table entries: <*> <*> <*>, <*> bytes)","['1.664922', 'VFS: Dquot-cache', '512', '(order 0', '4096']"
3925,Client02,Mar,9,10:51:43,Client02,kernel,[    1.670990] AppArmor: AppArmor Filesystem Enabled,83ce5f94,[ <*>.<*>] AppArmor: AppArmor Filesystem Enabled,['1.670990']
3926,Client02,Mar,9,10:51:43,Client02,kernel,[    1.675359] pnp: PnP ACPI init,1faaa63f,[ <*>.<*>] pnp: PnP ACPI init,['1.675359']
3927,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.678652] pnp 00:00: Plug and Play ACPI device, IDs PNP0b00 (active)",bddfdc42,"[ <*>.<*>] <*> <*>:<*>: Plug and Play ACPI device, IDs <*> (active)","['1.678652', 'pnp 00', '00', 'PNP0b00']"
3928,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.678695] pnp 00:01: Plug and Play ACPI device, IDs PNP0303 PNP030b (active)",3f6b66d2,"[ <*>.<*>] pnp <*>:<*>: Plug and Play ACPI device, IDs <*> <*> (active)","['1.678695', '00:01', 'PNP0303 PNP030b']"
3929,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.678736] pnp 00:02: Plug and Play ACPI device, IDs PNP0f03 PNP0f13 (active)",3f6b66d2,"[ <*>.<*>] pnp <*>:<*>: Plug and Play ACPI device, IDs <*> <*> (active)","['1.678736', '00:02', 'PNP0f03 PNP0f13']"
3930,Client02,Mar,9,10:51:43,Client02,kernel,[    1.679598] pnp 00:03: [dma 0 disabled],d7764389,[ <*>.<*>] pnp <*>:<*>: [dma <*> disabled],"['1.679598', '00:03', '0']"
3931,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.679619] pnp 00:03: Plug and Play ACPI device, IDs PNP0501 (active)",bddfdc42,"[ <*>.<*>] <*> <*>:<*>: Plug and Play ACPI device, IDs <*> (active)","['1.679619', 'pnp 00', '03', 'PNP0501']"
3932,Client02,Mar,9,10:51:43,Client02,kernel,[    1.680434] pnp 00:04: [dma 0 disabled],d7764389,[ <*>.<*>] pnp <*>:<*>: [dma <*> disabled],"['1.680434', '00:04', '0']"
3933,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.680451] pnp 00:04: Plug and Play ACPI device, IDs PNP0501 (active)",bddfdc42,"[ <*>.<*>] <*> <*>:<*>: Plug and Play ACPI device, IDs <*> (active)","['1.680451', 'pnp 00', '04', 'PNP0501']"
3934,Client02,Mar,9,10:51:43,Client02,kernel,[    1.681198] pnp 00:05: [dma 2],0c328929,[ <*>.<*>] pnp <*>:<*>: [dma <*>],"['1.681198', '00:05', '2']"
3935,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.681223] pnp 00:05: Plug and Play ACPI device, IDs PNP0700 (active)",bddfdc42,"[ <*>.<*>] <*> <*>:<*>: Plug and Play ACPI device, IDs <*> (active)","['1.681223', 'pnp 00', '05', 'PNP0700']"
3936,Client02,Mar,9,10:51:43,Client02,kernel,[    1.681256] system 00:06: [io  0x01e0-0x01ef] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.681256', '00:06', '[io  0x01e0-0x01ef]']"
3937,Client02,Mar,9,10:51:43,Client02,kernel,[    1.686333] system 00:06: [io  0x0160-0x016f] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.686333', '00:06', '[io  0x0160-0x016f]']"
3938,Client02,Mar,9,10:51:43,Client02,kernel,[    1.691618] system 00:06: [io  0x0278-0x027f] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.691618', '00:06', '[io  0x0278-0x027f]']"
3939,Client02,Mar,9,10:51:43,Client02,kernel,[    1.696564] system 00:06: [io  0x0378-0x037f] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.696564', '00:06', '[io  0x0378-0x037f]']"
3940,Client02,Mar,9,10:51:43,Client02,kernel,[    1.701609] system 00:06: [io  0x0678-0x067f] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.701609', '00:06', '[io  0x0678-0x067f]']"
3941,Client02,Mar,9,10:51:43,Client02,kernel,[    1.706646] system 00:06: [io  0x0778-0x077f] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.706646', '00:06', '[io  0x0778-0x077f]']"
3942,Client02,Mar,9,10:51:43,Client02,kernel,[    1.712064] system 00:06: [io  0x04d0-0x04d1] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.712064', '00:06', '[io  0x04d0-0x04d1]']"
3943,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.716914] system 00:06: Plug and Play ACPI device, IDs PNP0c02 (active)",bddfdc42,"[ <*>.<*>] <*> <*>:<*>: Plug and Play ACPI device, IDs <*> (active)","['1.716914', 'system 00', '06', 'PNP0c02']"
3944,Client02,Mar,9,10:51:43,Client02,kernel,[    1.717057] system 00:07: [io  0x0400-0x043f] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.717057', '00:07', '[io  0x0400-0x043f]']"
3945,Client02,Mar,9,10:51:43,Client02,kernel,[    1.721989] system 00:07: [io  0x0370-0x0371] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.721989', '00:07', '[io  0x0370-0x0371]']"
3946,Client02,Mar,9,10:51:43,Client02,kernel,[    1.727066] system 00:07: [io  0x0440-0x044f] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.727066', '00:07', '[io  0x0440-0x044f]']"
3947,Client02,Mar,9,10:51:43,Client02,kernel,[    1.731963] system 00:07: [mem 0xfec00000-0xfec00fff] could not be reserved,e270d668,[ <*>.<*>] system <*>:<*>: [mem <*> could not be reserved,"['1.731963', '00:07', '0xfec00000-0xfec00fff]']"
3948,Client02,Mar,9,10:51:43,Client02,kernel,[    1.737574] system 00:07: [mem 0xfee00000-0xfee00fff] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.737574', '00:07', '[mem 0xfee00000-0xfee00fff]']"
3949,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.743139] system 00:07: Plug and Play ACPI device, IDs PNP0c02 (active)",bddfdc42,"[ <*>.<*>] <*> <*>:<*>: Plug and Play ACPI device, IDs <*> (active)","['1.743139', 'system 00', '07', 'PNP0c02']"
3950,Client02,Mar,9,10:51:43,Client02,kernel,[    1.743252] system 00:08: [mem 0x00000000-0x0009ffff] could not be reserved,e270d668,[ <*>.<*>] system <*>:<*>: [mem <*> could not be reserved,"['1.743252', '00:08', '0x00000000-0x0009ffff]']"
3951,Client02,Mar,9,10:51:43,Client02,kernel,[    1.748926] system 00:08: [mem 0x000c0000-0x000dffff] could not be reserved,e270d668,[ <*>.<*>] system <*>:<*>: [mem <*> could not be reserved,"['1.748926', '00:08', '0x000c0000-0x000dffff]']"
3952,Client02,Mar,9,10:51:43,Client02,kernel,[    1.754520] system 00:08: [mem 0x000e0000-0x000fffff] could not be reserved,e270d668,[ <*>.<*>] system <*>:<*>: [mem <*> could not be reserved,"['1.754520', '00:08', '0x000e0000-0x000fffff]']"
3953,Client02,Mar,9,10:51:43,Client02,kernel,[    1.760239] system 00:08: [mem 0x00100000-0x3fffffff] could not be reserved,e270d668,[ <*>.<*>] system <*>:<*>: [mem <*> could not be reserved,"['1.760239', '00:08', '0x00100000-0x3fffffff]']"
3954,Client02,Mar,9,10:51:43,Client02,kernel,[    1.765637] system 00:08: [mem 0xfffc0000-0xffffffff] has been reserved,d9819c5a,[ <*>.<*>] system <*>:<*>: <*> <*> has been reserved,"['1.765637', '00:08', '[mem 0xfffc0000-0xffffffff]']"
3955,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.771102] system 00:08: Plug and Play ACPI device, IDs PNP0c01 (active)",bddfdc42,"[ <*>.<*>] <*> <*>:<*>: Plug and Play ACPI device, IDs <*> (active)","['1.771102', 'system 00', '08', 'PNP0c01']"
3956,Client02,Mar,9,10:51:43,Client02,kernel,[    1.771397] pnp: PnP ACPI: found 9 devices,f89824e6,[ <*>.<*>] pnp: PnP ACPI: found <*> devices,"['1.771397', '9']"
3957,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.782562] clocksource: acpi_pm: mask: 0xffffff max_cycles: 0xffffff, max_idle_ns: 2085701024 ns",86aa80c1,[ <*>.<*>] clocksource: <*> mask: <*> max_cycles: <*> max_idle_ns: <*> ns,"['1.782562', 'acpi_pm:', '0xffffff', '0xffffff,', '2085701024']"
3958,Client02,Mar,9,10:51:43,Client02,kernel,[    1.790518] pci_bus 0000:00: resource 4 [mem 0xfe0000000-0xfffffffff window],b390ddbe,[ <*>.<*>] pci_bus <*>:<*>: resource <*> <*> <*> window],"['1.790518', '0000:00', '4', '[mem 0xfe0000000-0xfffffffff']"
3959,Client02,Mar,9,10:51:43,Client02,kernel,[    1.790520] pci_bus 0000:00: resource 5 [io  0x0000-0x0cf7 window],b390ddbe,[ <*>.<*>] pci_bus <*>:<*>: resource <*> <*> <*> window],"['1.790520', '0000:00', '5', '[io  0x0000-0x0cf7']"
3960,Client02,Mar,9,10:51:43,Client02,kernel,[    1.790521] pci_bus 0000:00: resource 6 [io  0x0d00-0xffff window],b390ddbe,[ <*>.<*>] pci_bus <*>:<*>: resource <*> <*> <*> window],"['1.790521', '0000:00', '6', '[io  0x0d00-0xffff']"
3961,Client02,Mar,9,10:51:43,Client02,kernel,[    1.790522] pci_bus 0000:00: resource 7 [mem 0x000a0000-0x000bffff window],b390ddbe,[ <*>.<*>] pci_bus <*>:<*>: resource <*> <*> <*> window],"['1.790522', '0000:00', '7', '[mem 0x000a0000-0x000bffff']"
3962,Client02,Mar,9,10:51:43,Client02,kernel,[    1.790523] pci_bus 0000:00: resource 8 [mem 0x40000000-0xfffbffff window],b390ddbe,[ <*>.<*>] pci_bus <*>:<*>: resource <*> <*> <*> window],"['1.790523', '0000:00', '8', '[mem 0x40000000-0xfffbffff']"
3963,Client02,Mar,9,10:51:43,Client02,kernel,[    1.790652] NET: Registered protocol family 2,87d471e6,[ <*>.<*>] NET: Registered protocol family <*>,"['1.790652', '2']"
3964,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.794810] tcp_listen_portaddr_hash hash table entries: 4096 (order: 4, 65536 bytes)",6a78c96c,"[ <*>.<*>] <*> hash table entries: <*> (order: <*>, <*> bytes)","['1.794810', 'tcp_listen_portaddr_hash', '4096', '4', '65536']"
3965,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.801441] TCP established hash table entries: 65536 (order: 7, 524288 bytes)",e2564448,"[ <*>.<*>] <*> <*> hash table entries: <*> <*> <*>, <*> bytes)","['1.801441', 'TCP established', '65536', '(order: 7', '524288']"
3966,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.807631] TCP bind hash table entries: 65536 (order: 8, 1048576 bytes)",e2564448,"[ <*>.<*>] <*> <*> hash table entries: <*> <*> <*>, <*> bytes)","['1.807631', 'TCP bind', '65536', '(order: 8', '1048576']"
3967,Client02,Mar,9,10:51:43,Client02,kernel,[    1.813484] TCP: Hash tables configured (established 65536 bind 65536),a9c6a646,[ <*>.<*>] TCP: Hash tables configured (established <*> bind <*>),"['1.813484', '65536', '65536']"
3968,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.819083] UDP hash table entries: 4096 (order: 5, 131072 bytes)",6a78c96c,"[ <*>.<*>] <*> hash table entries: <*> (order: <*>, <*> bytes)","['1.819083', 'UDP', '4096', '5', '131072']"
3969,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.824361] UDP-Lite hash table entries: 4096 (order: 5, 131072 bytes)",6a78c96c,"[ <*>.<*>] <*> hash table entries: <*> (order: <*>, <*> bytes)","['1.824361', 'UDP-Lite', '4096', '5', '131072']"
3970,Client02,Mar,9,10:51:43,Client02,kernel,[    1.830027] NET: Registered protocol family 1,87d471e6,[ <*>.<*>] NET: Registered protocol family <*>,"['1.830027', '1']"
3971,Client02,Mar,9,10:51:43,Client02,kernel,[    1.833963] NET: Registered protocol family 44,87d471e6,[ <*>.<*>] NET: Registered protocol family <*>,"['1.833963', '44']"
3972,Client02,Mar,9,10:51:43,Client02,kernel,[    1.837504] pci 0000:00:00.0: Limiting direct PCI/PCI transfers,32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['1.837504', '0000', '00:00.0', 'Limiting', 'direct PCI/PCI transfers']"
3973,Client02,Mar,9,10:51:43,Client02,kernel,[    1.842758] pci 0000:00:08.0: Video device with shadowed ROM at [mem 0x000c0000-0x000dffff],6f240111,[ <*>.<*>] pci <*>:<*>:<*>.<*>: Video device with shadowed ROM at [mem 0x000c0000-0x000dffff],"['1.842758', '0000', '00:08.0']"
3974,Client02,Mar,9,10:51:43,Client02,kernel,"[    1.849298] PCI: CLS 0 bytes, default 64",4158f22b,"[ <*>.<*>] PCI: CLS <*> bytes, default <*>","['1.849298', '0', '64']"
3975,Client02,Mar,9,10:51:43,Client02,kernel,[    1.849338] Unpacking initramfs...,936b8562,[ <*>.<*>] <*> <*>,"['1.849338', 'Unpacking initramfs...']"
3976,Client02,Mar,9,10:51:43,Client02,kernel,[    2.150414] Freeing initrd memory: 19648K,76917a1e,[ <*>.<*>] Freeing initrd memory: <*>,"['2.150414', '19648K']"
3977,Client02,Mar,9,10:51:43,Client02,kernel,[    2.154052] PCI-DMA: Using software bounce buffering for IO (SWIOTLB),e5f603b3,[ <*>.<*>] PCI-DMA: Using software bounce buffering for IO (SWIOTLB),['2.154052']
3978,Client02,Mar,9,10:51:43,Client02,kernel,[    2.159153] software IO TLB: mapped [mem 0x3bff0000-0x3fff0000] (64MB),f8156a21,[ <*>.<*>] software IO TLB: mapped [mem 0x3bff0000-0x3fff0000] (64MB),['2.159153']
3979,Client02,Mar,9,10:51:43,Client02,kernel,[    2.164692] check: Scanning for low memory corruption every 60 seconds,44ef95da,[ <*>.<*>] check: Scanning for low memory corruption every <*> seconds,"['2.164692', '60']"
3980,Client02,Mar,9,10:51:43,Client02,kernel,[    2.172048] Initialise system trusted keyrings,21a70e82,[ <*>.<*>] Initialise system trusted keyrings,['2.172048']
3981,Client02,Mar,9,10:51:43,Client02,kernel,[    2.175961] Key type blacklist registered,dbd17d1c,[ <*>.<*>] <*> <*> <*> registered,"['2.175961', 'Key', 'type blacklist']"
3982,Client02,Mar,9,10:51:43,Client02,kernel,[    2.179823] workingset: timestamp_bits=36 max_order=21 bucket_order=0,f1c1ebff,[ <*>.<*>] workingset: timestamp_bits=<*> max_order=<*> bucket_order=<*>,"['2.179823', '36', '21', '0']"
3983,Client02,Mar,9,10:51:43,Client02,kernel,[    2.186327] zbud: loaded,936b8562,[ <*>.<*>] <*> <*>,"['2.186327', 'zbud: loaded']"
3984,Client02,Mar,9,10:51:43,Client02,kernel,[    2.189893] squashfs: version 4.0 (2009/01/31) Phillip Lougher,f4b6394d,[ <*>.<*>] squashfs: version <*>.<*> (<*>/<*>/<*>) Phillip Lougher,"['2.189893', '4.0', '2009', '01/31']"
3985,Client02,Mar,9,10:51:43,Client02,kernel,[    2.196399] fuse init (API version 7.28),2d9471a3,[ <*>.<*>] fuse init (API version <*>.<*>),"['2.196399', '7.28']"
3986,Client02,Mar,9,10:51:43,Client02,kernel,[    2.232511] Key type asymmetric registered,dbd17d1c,[ <*>.<*>] <*> <*> <*> registered,"['2.232511', 'Key', 'type asymmetric']"
3987,Client02,Mar,9,10:51:43,Client02,kernel,[    2.236526] Asymmetric key parser 'x509' registered,3ecc6026,[ <*>.<*>] Asymmetric key parser 'x509' registered,['2.236526']
3988,Client02,Mar,9,10:51:43,Client02,kernel,[    2.241091] Block layer SCSI generic (bsg) driver version 0.4 loaded (major 243),669e3ce3,[ <*>.<*>] Block layer SCSI generic (bsg) driver version <*>.<*> loaded (major <*>),"['2.241091', '0.4', '243']"
3989,Client02,Mar,9,10:51:43,Client02,kernel,[    2.247586] shpchp: Standard Hot Plug PCI Controller Driver version: 0.4,572a6a6a,[ <*>.<*>] <*> <*> Hot Plug PCI Controller Driver version: <*>.<*>,"['2.247586', 'shpchp: Standard', '0.4']"
3990,Client02,Mar,9,10:51:43,Client02,kernel,[    2.253824] intel_idle: Please enable MWAIT in BIOS SETUP,4b4d22f6,[ <*>.<*>] intel_idle: Please enable MWAIT in BIOS SETUP,['2.253824']
3991,Client02,Mar,9,10:51:43,Client02,kernel,[    2.253899] input: Power Button as /devices/LNXSYSTM:00/LNXPWRBN:00/input/input0,cde96609,[ <*>.<*>] input: Power Button as /<*>:<*>/<*>:<*>/<*><*>,"['2.253899', 'devices', 'LNXSYSTM:00', 'LNXPWRBN:00/input/input0']"
3992,Client02,Mar,9,10:51:43,Client02,kernel,[    2.260001] ACPI: Power Button [PWRF],384a7d61,[ <*>.<*>] ACPI: <*> <*> <*>,"['2.260001', 'Power', 'Button [PWRF]']"
3993,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.263568] Serial: 8250/16550 driver, 32 ports, IRQ sharing enabled",ea64f415,"[ <*>.<*>] Serial: <*>/<*> driver, <*> ports, IRQ sharing enabled","['2.263568', '8250/16550', '32']"
3994,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.299694] 00:03: ttyS0 at I/O 0x3f8 (irq = 4, base_baud = 115200) is a 16550A",992fc334,"[ <*>.<*>] <*>:<*>: <*> at I/<*> <*> (irq = <*>, base_baud = <*>) is a 16550A","['2.299694', '00:03', 'ttyS0', 'O 0x3f8', '4', '115200']"
3995,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.335745] 00:04: ttyS1 at I/O 0x2f8 (irq = 3, base_baud = 115200) is a 16550A",992fc334,"[ <*>.<*>] <*>:<*>: <*> at I/<*> <*> (irq = <*>, base_baud = <*>) is a 16550A","['2.335745', '00:04', 'ttyS1', 'O 0x2f8', '3', '115200']"
3996,Client02,Mar,9,10:51:43,Client02,kernel,[    2.343177] Linux agpgart interface v0.103,2614401b,[ <*>.<*>] Linux agpgart interface v0.<*>,"['2.343177', '103']"
3997,Client02,Mar,9,10:51:43,Client02,kernel,[    2.357099] loop: module loaded,0ae41d87,[ <*>.<*>] loop: module loaded,['2.357099']
3998,Client02,Mar,9,10:51:43,Client02,kernel,[    2.359868] hv_vmbus: registering driver hv_storvsc,12bef385,[ <*>.<*>] hv_vmbus: registering driver <*>,"['2.359868', 'hv_storvsc']"
3999,Client02,Mar,9,10:51:43,Client02,kernel,[    2.366393] ata_piix 0000:00:07.1: version 2.13,48f9cb4d,[ <*>.<*>] <*> <*> version <*>,"['2.366393', 'ata_piix 0000:00:07.1:', '2.13']"
4000,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.366799] ata_piix 0000:00:07.1: Hyper-V Virtual Machine detected, ATA device ignore set",26b1b5d7,"[ <*>.<*>] ata_piix <*>:<*>:<*>.<*>: Hyper-V Virtual Machine detected, ATA device ignore set","['2.366799', '0000', '00:07.1']"
4001,Client02,Mar,9,10:51:43,Client02,kernel,[    2.375425] scsi host0: storvsc_host_t,9ebf0a1a,[ <*>.<*>] scsi <*> <*>,"['2.375425', 'host0: storvsc_host_t']"
4002,Client02,Mar,9,10:51:43,Client02,kernel,[    2.376524] scsi host1: ata_piix,9ebf0a1a,[ <*>.<*>] scsi <*> <*>,"['2.376524', 'host1: ata_piix']"
4003,Client02,Mar,9,10:51:43,Client02,kernel,[    2.386284] scsi host2: ata_piix,9ebf0a1a,[ <*>.<*>] scsi <*> <*>,"['2.386284', 'host2: ata_piix']"
4004,Client02,Mar,9,10:51:43,Client02,kernel,[    2.389819] scsi 0:0:0:0: Direct-Access     Msft     Virtual Disk     1.0  PQ: 0 ANSI: 5,4920f446,[ <*>.<*>] scsi <*>:<*>:<*>:<*>: <*> Msft Virtual <*> <*>.<*> PQ: <*> ANSI: <*>,"['2.389819', '0', '0:0:0', 'Direct-Access', 'Disk     1', '0', '0', '5']"
4005,Client02,Mar,9,10:51:43,Client02,kernel,[    2.389877] ata1: PATA max UDMA/33 cmd 0x1f0 ctl 0x3f6 bmdma 0xffa0 irq 14,fa004d8c,[ <*>.<*>] <*> PATA max UDMA/<*> cmd <*> ctl <*> bmdma <*> irq <*>,"['2.389877', 'ata1:', '33', '0x1f0', '0x3f6', '0xffa0', '14']"
4006,Client02,Mar,9,10:51:43,Client02,kernel,[    2.403013] ata2: PATA max UDMA/33 cmd 0x170 ctl 0x376 bmdma 0xffa8 irq 15,fa004d8c,[ <*>.<*>] <*> PATA max UDMA/<*> cmd <*> ctl <*> bmdma <*> irq <*>,"['2.403013', 'ata2:', '33', '0x170', '0x376', '0xffa8', '15']"
4007,Client02,Mar,9,10:51:43,Client02,kernel,[    2.408367] libphy: Fixed MDIO Bus: probed,557f1a34,[ <*>.<*>] libphy: Fixed MDIO Bus: probed,['2.408367']
4008,Client02,Mar,9,10:51:43,Client02,kernel,[    2.413194] sd 0:0:0:0: Attached scsi generic sg0 type 0,7fc4e243,[ <*>.<*>] <*> <*>:<*>:<*>:<*>: Attached scsi generic <*> type <*>,"['2.413194', 'sd 0', '0', '0:0', 'sg0', '0']"
4009,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.413599] tun: Universal TUN/TAP device driver, 1.6",c4228b1a,"[ <*>.<*>] tun: Universal TUN/<*> device driver, <*>.<*>","['2.413599', 'TAP', '1.6']"
4010,Client02,Mar,9,10:51:43,Client02,kernel,[    2.430722] sd 0:0:0:0: [sda] 62916608 512-byte logical blocks: (32.2 GB/30.0 GiB),dd6b14b6,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] <*> <*>-byte logical blocks: (<*>.<*> GB/<*>.<*> GiB),"['2.430722', '0', '0:0:0', 'sda', '62916608 512', '32.2', '30.0']"
4011,Client02,Mar,9,10:51:43,Client02,kernel,[    2.436371] PPP generic driver version 2.4.2,0946490e,[ <*>.<*>] PPP generic driver version <*>.<*>.<*>,"['2.436371', '2', '4.2']"
4012,Client02,Mar,9,10:51:43,Client02,kernel,[    2.444345] sd 0:0:0:0: [sda] 4096-byte physical blocks,edea71f6,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] <*> <*> <*>,"['2.444345', '0', '0:0:0', 'sda', '4096-byte', 'physical blocks']"
4013,Client02,Mar,9,10:51:43,Client02,kernel,[    2.444575] sd 0:0:0:0: [sda] Write Protect is off,df4e5c67,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] Write Protect is off,"['2.444575', '0', '0:0:0', 'sda']"
4014,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.449545] i8042: PNP: PS/2 Controller [PNP0303:PS2K,PNP0f03:PS2M] at 0x60,0x64 irq 1,12",649ca0e7,"[ <*>.<*>] i8042: PNP: PS/<*> Controller [PNP0303:<*>,PNP0f03:<*>] at 0x60,0x64 irq <*>,<*>","['2.449545', '2', 'PS2K', 'PS2M', '1,12']"
4015,Client02,Mar,9,10:51:43,Client02,kernel,[    2.454562] sd 0:0:0:0: [sda] Mode Sense: 0f 00 10 00,b8ee8148,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] Mode Sense: 0f <*> <*> <*>,"['2.454562', '0', '0:0:0', 'sda', '00', '10 00']"
4016,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.472648] serio: i8042 KBD port at 0x60,0x64 irq 1",82ad81cc,"[ <*>.<*>] serio: i8042 <*> port at 0x60,0x64 irq <*>","['2.472648', 'KBD', '1']"
4017,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.478640] sd 0:0:0:0: [sda] Write cache: enabled, read cache: enabled, supports DPO and FUA",21a4ddfa,"[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] Write cache: <*> read cache: enabled, supports DPO and FUA","['2.478640', '0', '0:0:0', 'sda', 'enabled,']"
4018,Client02,Mar,9,10:51:43,Client02,kernel,"[    2.484542] serio: i8042 AUX port at 0x60,0x64 irq 12",82ad81cc,"[ <*>.<*>] serio: i8042 <*> port at 0x60,0x64 irq <*>","['2.484542', 'AUX', '12']"
4019,Client02,Mar,9,10:51:43,Client02,kernel,[    2.502990] mousedev: PS/2 mouse device common for all mice,dbaeb175,[ <*>.<*>] mousedev: PS/<*> mouse device common for all mice,"['2.502990', '2']"
4020,Client02,Mar,9,10:51:43,Client02,kernel,[    2.507561] scsi host3: storvsc_host_t,9ebf0a1a,[ <*>.<*>] scsi <*> <*>,"['2.507561', 'host3: storvsc_host_t']"
4021,Client02,Mar,9,10:51:43,Client02,kernel,[    2.512140] rtc_cmos 00:00: RTC can wake from S4,516bbbf1,[ <*>.<*>] rtc_cmos <*>:<*>: RTC can wake from S<*>,"['2.512140', '00:00', '4']"
4022,Client02,Mar,9,10:51:43,Client02,kernel,[    2.522776] scsi 3:0:1:0: Direct-Access     Msft     Virtual Disk     1.0  PQ: 0 ANSI: 5,4920f446,[ <*>.<*>] scsi <*>:<*>:<*>:<*>: <*> Msft Virtual <*> <*>.<*> PQ: <*> ANSI: <*>,"['2.522776', '3', '0:1:0', 'Direct-Access', 'Disk     1', '0', '0', '5']"
4023,Client02,Mar,9,10:51:43,Client02,kernel,[    2.532273] sd 3:0:1:0: Attached scsi generic sg1 type 0,7fc4e243,[ <*>.<*>] <*> <*>:<*>:<*>:<*>: Attached scsi generic <*> type <*>,"['2.532273', 'sd 3', '0', '1:0', 'sg1', '0']"
4024,Client02,Mar,9,10:51:43,Client02,kernel,[    2.545121] sd 3:0:1:0: [sdb] 33554432 512-byte logical blocks: (17.2 GB/16.0 GiB),dd6b14b6,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] <*> <*>-byte logical blocks: (<*>.<*> GB/<*>.<*> GiB),"['2.545121', '3', '0:1:0', 'sdb', '33554432 512', '17.2', '16.0']"
4025,Client02,Mar,9,10:51:43,Client02,kernel,[    2.546544] rtc_cmos 00:00: registered as rtc0,fcfaf745,[ <*>.<*>] rtc_cmos <*>:<*>: registered as rtc<*>,"['2.546544', '00:00', '0']"
4026,Client02,Mar,9,10:51:43,Client02,kernel,[    2.556383] sd 3:0:1:0: [sdb] 4096-byte physical blocks,edea71f6,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] <*> <*> <*>,"['2.556383', '3', '0:1:0', 'sdb', '4096-byte', 'physical blocks']"
4027,Client02,Mar,9,10:51:43,Client02,kernel,[    2.556619] sd 3:0:1:0: [sdb] Write Protect is off,df4e5c67,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] Write Protect is off,"['2.556619', '3', '0:1:0', 'sdb']"
4028,Client02,Mar,9,10:51:43,Client02,kernel,[    2.561204] GPT:Primary header thinks Alt. header is not at the end of the disk.,5d79e4a3,[ <*>.<*>] GPT:<*> header thinks Alt. header is not at the end of the disk.,"['2.561204', 'Primary']"
4029,Client02,Mar,9,10:51:43,Client02,kernel,[    2.569046] sd 3:0:1:0: [sdb] Mode Sense: 0f 00 10 00,b8ee8148,[ <*>.<*>] sd <*>:<*>:<*>:<*>: [<*>] Mode Sense: 0f <*> <*> <*>,"['2.569046', '3', '0:1:0', 'sdb', '00', '10 00']"
