LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1218,Server,Mar,9,23:08:53,UbuntuApp,sshd[11311],Invalid user krischan from 193.70.43.220 port 39038,38dda80a,Invalid user <*> from <*> port <*>,"['krischan', '193.70.43.220', '39038']"
1219,Server,Mar,9,23:08:53,UbuntuApp,sshd[11311],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1220,Server,Mar,9,23:08:53,UbuntuApp,sshd[11311],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1221,Server,Mar,9,23:08:55,UbuntuApp,sshd[11311],Failed password for invalid user krischan from 193.70.43.220 port 39038 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['krischan', '193.70.43.220', '39038', '2']"
1222,Server,Mar,9,23:08:55,UbuntuApp,sshd[11311],"Received disconnect from 193.70.43.220 port 39038:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '39038:11', 'preauth']"
1223,Server,Mar,9,23:08:55,UbuntuApp,sshd[11311],Disconnected from invalid user krischan 193.70.43.220 port 39038 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'krischan 193.70.43.220', '39038', 'preauth']"
1224,Server,Mar,9,23:08:58,UbuntuApp,sshd[11317],Invalid user ipzadmin from 193.70.43.220 port 46878,38dda80a,Invalid user <*> from <*> port <*>,"['ipzadmin', '193.70.43.220', '46878']"
1225,Server,Mar,9,23:08:58,UbuntuApp,sshd[11317],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1226,Server,Mar,9,23:08:58,UbuntuApp,sshd[11317],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1227,Server,Mar,9,23:09:00,UbuntuApp,sshd[11317],Failed password for invalid user ipzadmin from 193.70.43.220 port 46878 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['ipzadmin', '193.70.43.220', '46878', '2']"
1228,Server,Mar,9,23:09:00,UbuntuApp,sshd[11317],"Received disconnect from 193.70.43.220 port 46878:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '46878:11', 'preauth']"
1229,Server,Mar,9,23:09:00,UbuntuApp,sshd[11317],Disconnected from invalid user ipzadmin 193.70.43.220 port 46878 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'ipzadmin 193.70.43.220', '46878', 'preauth']"
1230,Server,Mar,9,23:09:01,UbuntuApp,CRON[11390],pam_unix(cron:session): session opened for user root by (uid=0),4ba90d53,pam_unix(cron:<*>): session opened for user root by (uid=<*>),"['session', '0']"
1231,Server,Mar,9,23:09:01,UbuntuApp,CRON[11390],pam_unix(cron:session): session closed for user root,77d7fb18,pam_unix(cron:<*>): session closed for user root,['session']
1232,Server,Mar,9,23:09:05,UbuntuApp,sshd[11396],Invalid user usergrid from 193.70.43.220 port 55406,38dda80a,Invalid user <*> from <*> port <*>,"['usergrid', '193.70.43.220', '55406']"
1233,Server,Mar,9,23:09:05,UbuntuApp,sshd[11396],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1234,Server,Mar,9,23:09:05,UbuntuApp,sshd[11396],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1235,Server,Mar,9,23:09:07,UbuntuApp,sshd[11396],Failed password for invalid user usergrid from 193.70.43.220 port 55406 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['usergrid', '193.70.43.220', '55406', '2']"
1236,Server,Mar,9,23:09:07,UbuntuApp,sshd[11396],"Received disconnect from 193.70.43.220 port 55406:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '55406:11', 'preauth']"
1237,Server,Mar,9,23:09:07,UbuntuApp,sshd[11396],Disconnected from invalid user usergrid 193.70.43.220 port 55406 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'usergrid 193.70.43.220', '55406', 'preauth']"
1238,Server,Mar,9,23:09:10,UbuntuApp,sshd[11408],Invalid user emad from 193.70.43.220 port 34488,38dda80a,Invalid user <*> from <*> port <*>,"['emad', '193.70.43.220', '34488']"
1239,Server,Mar,9,23:09:10,UbuntuApp,sshd[11408],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1240,Server,Mar,9,23:09:10,UbuntuApp,sshd[11408],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1241,Server,Mar,9,23:09:11,UbuntuApp,sshd[11408],Failed password for invalid user emad from 193.70.43.220 port 34488 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['emad', '193.70.43.220', '34488', '2']"
1242,Server,Mar,9,23:09:11,UbuntuApp,sshd[11408],"Received disconnect from 193.70.43.220 port 34488:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '34488:11', 'preauth']"
1243,Server,Mar,9,23:09:11,UbuntuApp,sshd[11408],Disconnected from invalid user emad 193.70.43.220 port 34488 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'emad 193.70.43.220', '34488', 'preauth']"
1244,Server,Mar,9,23:09:16,UbuntuApp,sshd[11414],Invalid user flw from 193.70.43.220 port 42470,38dda80a,Invalid user <*> from <*> port <*>,"['flw', '193.70.43.220', '42470']"
1245,Server,Mar,9,23:09:16,UbuntuApp,sshd[11414],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1246,Server,Mar,9,23:09:16,UbuntuApp,sshd[11414],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1247,Server,Mar,9,23:09:18,UbuntuApp,sshd[11414],Failed password for invalid user flw from 193.70.43.220 port 42470 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['flw', '193.70.43.220', '42470', '2']"
1248,Server,Mar,9,23:09:18,UbuntuApp,sshd[11414],"Received disconnect from 193.70.43.220 port 42470:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '42470:11', 'preauth']"
1249,Server,Mar,9,23:09:18,UbuntuApp,sshd[11414],Disconnected from invalid user flw 193.70.43.220 port 42470 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'flw 193.70.43.220', '42470', 'preauth']"
1250,Server,Mar,9,23:09:22,UbuntuApp,sshd[11420],Invalid user tscloudred from 193.70.43.220 port 49982,38dda80a,Invalid user <*> from <*> port <*>,"['tscloudred', '193.70.43.220', '49982']"
1251,Server,Mar,9,23:09:22,UbuntuApp,sshd[11420],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1252,Server,Mar,9,23:09:22,UbuntuApp,sshd[11420],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1253,Server,Mar,9,23:09:23,UbuntuApp,sshd[11420],Failed password for invalid user tscloudred from 193.70.43.220 port 49982 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['tscloudred', '193.70.43.220', '49982', '2']"
1254,Server,Mar,9,23:09:23,UbuntuApp,sshd[11420],"Received disconnect from 193.70.43.220 port 49982:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '49982:11', 'preauth']"
1255,Server,Mar,9,23:09:23,UbuntuApp,sshd[11420],Disconnected from invalid user tscloudred 193.70.43.220 port 49982 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'tscloudred 193.70.43.220', '49982', 'preauth']"
1256,Server,Mar,9,23:09:27,UbuntuApp,sshd[11430],Invalid user ts3srv from 193.70.43.220 port 57398,38dda80a,Invalid user <*> from <*> port <*>,"['ts3srv', '193.70.43.220', '57398']"
1257,Server,Mar,9,23:09:27,UbuntuApp,sshd[11430],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1258,Server,Mar,9,23:09:27,UbuntuApp,sshd[11430],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1259,Server,Mar,9,23:09:30,UbuntuApp,sshd[11430],Failed password for invalid user ts3srv from 193.70.43.220 port 57398 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['ts3srv', '193.70.43.220', '57398', '2']"
1260,Server,Mar,9,23:09:30,UbuntuApp,sshd[11430],"Received disconnect from 193.70.43.220 port 57398:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '57398:11', 'preauth']"
1261,Server,Mar,9,23:09:30,UbuntuApp,sshd[11430],Disconnected from invalid user ts3srv 193.70.43.220 port 57398 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'ts3srv 193.70.43.220', '57398', 'preauth']"
1262,Server,Mar,9,23:09:34,UbuntuApp,sshd[11436],Invalid user luiz_eduardo from 193.70.43.220 port 37498,38dda80a,Invalid user <*> from <*> port <*>,"['luiz_eduardo', '193.70.43.220', '37498']"
1263,Server,Mar,9,23:09:34,UbuntuApp,sshd[11436],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1264,Server,Mar,9,23:09:34,UbuntuApp,sshd[11436],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1265,Server,Mar,9,23:09:35,UbuntuApp,sshd[11436],Failed password for invalid user luiz_eduardo from 193.70.43.220 port 37498 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['luiz_eduardo', '193.70.43.220', '37498', '2']"
1266,Server,Mar,9,23:09:35,UbuntuApp,sshd[11436],"Received disconnect from 193.70.43.220 port 37498:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '37498:11', 'preauth']"
1267,Server,Mar,9,23:09:35,UbuntuApp,sshd[11436],Disconnected from invalid user luiz_eduardo 193.70.43.220 port 37498 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'luiz_eduardo 193.70.43.220', '37498', 'preauth']"
1268,Server,Mar,9,23:09:39,UbuntuApp,sshd[11442],Invalid user ts3server from 193.70.43.220 port 45420,38dda80a,Invalid user <*> from <*> port <*>,"['ts3server', '193.70.43.220', '45420']"
1269,Server,Mar,9,23:09:39,UbuntuApp,sshd[11442],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1270,Server,Mar,9,23:09:39,UbuntuApp,sshd[11442],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1271,Server,Mar,9,23:09:42,UbuntuApp,sshd[11442],Failed password for invalid user ts3server from 193.70.43.220 port 45420 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['ts3server', '193.70.43.220', '45420', '2']"
1272,Server,Mar,9,23:09:42,UbuntuApp,sshd[11442],"Received disconnect from 193.70.43.220 port 45420:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '45420:11', 'preauth']"
1273,Server,Mar,9,23:09:42,UbuntuApp,sshd[11442],Disconnected from invalid user ts3server 193.70.43.220 port 45420 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'ts3server 193.70.43.220', '45420', 'preauth']"
1274,Server,Mar,9,23:09:46,UbuntuApp,sshd[11448],Invalid user wemb from 193.70.43.220 port 53160,38dda80a,Invalid user <*> from <*> port <*>,"['wemb', '193.70.43.220', '53160']"
1275,Server,Mar,9,23:09:46,UbuntuApp,sshd[11448],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1276,Server,Mar,9,23:09:46,UbuntuApp,sshd[11448],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1277,Server,Mar,9,23:09:47,UbuntuApp,sshd[11448],Failed password for invalid user wemb from 193.70.43.220 port 53160 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['wemb', '193.70.43.220', '53160', '2']"
1278,Server,Mar,9,23:09:47,UbuntuApp,sshd[11448],"Received disconnect from 193.70.43.220 port 53160:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '53160:11', 'preauth']"
1279,Server,Mar,9,23:09:47,UbuntuApp,sshd[11448],Disconnected from invalid user wemb 193.70.43.220 port 53160 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'wemb 193.70.43.220', '53160', 'preauth']"
1280,Server,Mar,9,23:09:51,UbuntuApp,sshd[11454],Invalid user qnz from 193.70.43.220 port 60400,38dda80a,Invalid user <*> from <*> port <*>,"['qnz', '193.70.43.220', '60400']"
1281,Server,Mar,9,23:09:51,UbuntuApp,sshd[11454],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1282,Server,Mar,9,23:09:51,UbuntuApp,sshd[11454],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1283,Server,Mar,9,23:09:53,UbuntuApp,sshd[11454],Failed password for invalid user qnz from 193.70.43.220 port 60400 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['qnz', '193.70.43.220', '60400', '2']"
1284,Server,Mar,9,23:09:53,UbuntuApp,sshd[11454],"Received disconnect from 193.70.43.220 port 60400:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '60400:11', 'preauth']"
1285,Server,Mar,9,23:09:53,UbuntuApp,sshd[11454],Disconnected from invalid user qnz 193.70.43.220 port 60400 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'qnz 193.70.43.220', '60400', 'preauth']"
1286,Server,Mar,9,23:09:56,UbuntuApp,sshd[11461],Invalid user tsuser from 193.70.43.220 port 39086,38dda80a,Invalid user <*> from <*> port <*>,"['tsuser', '193.70.43.220', '39086']"
1287,Server,Mar,9,23:09:56,UbuntuApp,sshd[11461],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1288,Server,Mar,9,23:09:56,UbuntuApp,sshd[11461],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1289,Server,Mar,9,23:09:58,UbuntuApp,sshd[11461],Failed password for invalid user tsuser from 193.70.43.220 port 39086 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['tsuser', '193.70.43.220', '39086', '2']"
1290,Server,Mar,9,23:09:58,UbuntuApp,sshd[11461],"Received disconnect from 193.70.43.220 port 39086:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '39086:11', 'preauth']"
1291,Server,Mar,9,23:09:58,UbuntuApp,sshd[11461],Disconnected from invalid user tsuser 193.70.43.220 port 39086 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'tsuser 193.70.43.220', '39086', 'preauth']"
1292,Server,Mar,9,23:10:01,UbuntuApp,sshd[11467],Invalid user ts3bot from 193.70.43.220 port 46028,38dda80a,Invalid user <*> from <*> port <*>,"['ts3bot', '193.70.43.220', '46028']"
1293,Server,Mar,9,23:10:01,UbuntuApp,sshd[11467],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1294,Server,Mar,9,23:10:01,UbuntuApp,sshd[11467],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1295,Server,Mar,9,23:10:03,UbuntuApp,sshd[11467],Failed password for invalid user ts3bot from 193.70.43.220 port 46028 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['ts3bot', '193.70.43.220', '46028', '2']"
1296,Server,Mar,9,23:10:03,UbuntuApp,sshd[11467],"Received disconnect from 193.70.43.220 port 46028:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '46028:11', 'preauth']"
1297,Server,Mar,9,23:10:03,UbuntuApp,sshd[11467],Disconnected from invalid user ts3bot 193.70.43.220 port 46028 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'ts3bot 193.70.43.220', '46028', 'preauth']"
1298,Server,Mar,9,23:10:06,UbuntuApp,sshd[11473],Invalid user tesis from 193.70.43.220 port 53252,38dda80a,Invalid user <*> from <*> port <*>,"['tesis', '193.70.43.220', '53252']"
1299,Server,Mar,9,23:10:06,UbuntuApp,sshd[11473],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1300,Server,Mar,9,23:10:06,UbuntuApp,sshd[11473],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1301,Server,Mar,9,23:10:08,UbuntuApp,sshd[11473],Failed password for invalid user tesis from 193.70.43.220 port 53252 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['tesis', '193.70.43.220', '53252', '2']"
1302,Server,Mar,9,23:10:08,UbuntuApp,sshd[11473],"Received disconnect from 193.70.43.220 port 53252:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '53252:11', 'preauth']"
1303,Server,Mar,9,23:10:08,UbuntuApp,sshd[11473],Disconnected from invalid user tesis 193.70.43.220 port 53252 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'tesis 193.70.43.220', '53252', 'preauth']"
1304,Server,Mar,9,23:10:12,UbuntuApp,sshd[11485],Invalid user joao_victor from 193.70.43.220 port 60358,38dda80a,Invalid user <*> from <*> port <*>,"['joao_victor', '193.70.43.220', '60358']"
1305,Server,Mar,9,23:10:12,UbuntuApp,sshd[11485],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1306,Server,Mar,9,23:10:12,UbuntuApp,sshd[11485],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1307,Server,Mar,9,23:10:14,UbuntuApp,sshd[11485],Failed password for invalid user joao_victor from 193.70.43.220 port 60358 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['joao_victor', '193.70.43.220', '60358', '2']"
1308,Server,Mar,9,23:10:14,UbuntuApp,sshd[11485],"Received disconnect from 193.70.43.220 port 60358:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '60358:11', 'preauth']"
1309,Server,Mar,9,23:10:14,UbuntuApp,sshd[11485],Disconnected from invalid user joao_victor 193.70.43.220 port 60358 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'joao_victor 193.70.43.220', '60358', 'preauth']"
1310,Server,Mar,9,23:10:17,UbuntuApp,sshd[11491],Invalid user teamspeak1 from 193.70.43.220 port 39538,38dda80a,Invalid user <*> from <*> port <*>,"['teamspeak1', '193.70.43.220', '39538']"
1311,Server,Mar,9,23:10:17,UbuntuApp,sshd[11491],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1312,Server,Mar,9,23:10:17,UbuntuApp,sshd[11491],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1313,Server,Mar,9,23:10:19,UbuntuApp,sshd[11491],Failed password for invalid user teamspeak1 from 193.70.43.220 port 39538 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['teamspeak1', '193.70.43.220', '39538', '2']"
1314,Server,Mar,9,23:10:19,UbuntuApp,sshd[11491],"Received disconnect from 193.70.43.220 port 39538:11: Normal Shutdown, Thank you for playing [preauth]",c7adec7d,"Received disconnect from <*> port <*>:<*>: Normal Shutdown, Thank you for playing [<*>]","['193.70.43.220', '39538:11', 'preauth']"
1315,Server,Mar,9,23:10:19,UbuntuApp,sshd[11491],Disconnected from invalid user teamspeak1 193.70.43.220 port 39538 [preauth],7cedbae5,Disconnected from <*> user <*> <*> port <*> [<*>],"['invalid', 'teamspeak1 193.70.43.220', '39538', 'preauth']"
1316,Server,Mar,9,23:10:19,UbuntuApp,sudo,sepses : TTY=pts/3 ; PWD=/home/sepses ; USER=root ; COMMAND=/usr/sbin/adduser ftp_jdoe,c4a3eb76,sepses : TTY=<*><*> ; PWD=<*> ; USER=<*> ; COMMAND=<*> <*>,"['pts/3', '/home/sepses', 'root', '/usr/sbin/adduser ftp_jdoe']"
1317,Server,Mar,9,23:10:19,UbuntuApp,sudo,pam_unix(sudo:session): session opened for user root by (uid=0),fb571468,pam_unix(sudo:<*>): session opened for user root by <*>,"['session', '(uid=0)']"
1318,Server,Mar,9,23:10:19,UbuntuApp,groupadd[11499],"group added to /etc/group: name=ftp_jdoe, GID=1002",c03bd4fe,"group added to /<*>: name=<*>, GID=<*>","['etc/group', 'ftp_jdoe', '1002']"
1319,Server,Mar,9,23:10:19,UbuntuApp,groupadd[11499],group added to /etc/gshadow: name=ftp_jdoe,a4d94e58,group added to /<*>: name=<*>,"['etc/gshadow', 'ftp_jdoe']"
1320,Server,Mar,9,23:10:19,UbuntuApp,groupadd[11499],"new group: name=ftp_jdoe, GID=1002",53ce8466,"new group: name=<*>, GID=<*>","['ftp_jdoe', '1002']"
1321,Server,Mar,9,23:10:19,UbuntuApp,useradd[11503],"new user: name=ftp_jdoe, UID=1002, GID=1002, home=/home/ftp_jdoe, shell=/bin/bash",24794b0b,"new user: name=<*>, UID=<*>, GID=<*>, home=<*>, shell=<*>","['ftp_jdoe', '1002', '1002', '/home/ftp_jdoe', '/bin/bash']"
1322,Server,Mar,9,23:10:22,UbuntuApp,sshd[11512],Invalid user cig_epc from 193.70.43.220 port 46416,38dda80a,Invalid user <*> from <*> port <*>,"['cig_epc', '193.70.43.220', '46416']"
1323,Server,Mar,9,23:10:22,UbuntuApp,sshd[11512],pam_unix(sshd:auth): check pass; user unknown,e9db1187,pam_unix(sshd:<*>): check pass; user unknown,['auth']
1324,Server,Mar,9,23:10:22,UbuntuApp,sshd[11512],pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=193.70.43.220,297e4557,pam_unix(sshd:<*>): authentication failure; logname= uid=<*> euid=<*> tty=<*> ruser= rhost=<*>,"['auth', '0', '0', 'ssh', '193.70.43.220']"
1325,Server,Mar,9,23:10:23,UbuntuApp,sshd[11512],Failed password for invalid user cig_epc from 193.70.43.220 port 46416 ssh2,f0ba90fe,Failed password for invalid user <*> from <*> port <*> ssh<*>,"['cig_epc', '193.70.43.220', '46416', '2']"
