LineId,Host,HostIp,LogType,DateTime,Content,EventId,EventTemplate,ParameterList
198,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: /sbin/augenrules: No change,44ded197,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: /<*>: No change,"['4 06', '29:05', '22162', 'sbin/augenrules']"
199,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail auditd[22161]: dispatch err (pipe full) event lost,89a7a54c,Mar <*> <*>:<*>:<*> mail auditd[<*>]: dispatch err (pipe full) event lost,"['4 06', '29:05', '22161']"
200,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: No rules,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'No rules']"
201,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: enabled 1,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'enabled 1']"
202,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: failure 1,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'failure 1']"
203,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: pid 22161,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'pid 22161']"
204,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: rate_limit 0,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'rate_limit 0']"
205,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: backlog_limit 81920,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'backlog_limit 81920']"
206,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: lost 1723,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'lost 1723']"
207,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: backlog 1,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'backlog 1']"
208,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: backlog_wait_time 0,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'backlog_wait_time 0']"
209,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: enabled 1,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'enabled 1']"
210,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: failure 1,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'failure 1']"
211,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: pid 22161,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'pid 22161']"
212,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: rate_limit 0,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'rate_limit 0']"
213,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: backlog_limit 81920,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'backlog_limit 81920']"
214,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: lost 1723,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'lost 1723']"
215,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: backlog 1,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'backlog 1']"
216,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail augenrules[22162]: backlog_wait_time 0,17f865ff,Mar <*> <*>:<*>:<*> mail augenrules[<*>]: <*> <*>,"['4 06', '29:05', '22162', 'backlog_wait_time 0']"
217,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail systemd[1]: Started Security Auditing Service.,76f9ac58,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Security Auditing <*>,"['4 06', '29:05', '1', 'Started', 'Service.']"
218,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail auditd[22161]: dispatch err (pipe full) event lost,89a7a54c,Mar <*> <*>:<*>:<*> mail auditd[<*>]: dispatch err (pipe full) event lost,"['4 06', '29:05', '22161']"
219,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail auditd[22161]: dispatch err (pipe full) event lost,89a7a54c,Mar <*> <*>:<*>:<*> mail auditd[<*>]: dispatch err (pipe full) event lost,"['4 06', '29:05', '22161']"
220,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail auditd[22161]: dispatch err (pipe full) event lost,89a7a54c,Mar <*> <*>:<*>:<*> mail auditd[<*>]: dispatch err (pipe full) event lost,"['4 06', '29:05', '22161']"
221,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail auditd[22161]: dispatch err (pipe full) event lost,89a7a54c,Mar <*> <*>:<*>:<*> mail auditd[<*>]: dispatch err (pipe full) event lost,"['4 06', '29:05', '22161']"
222,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail auditd[22161]: dispatch err (pipe full) event lost,89a7a54c,Mar <*> <*>:<*>:<*> mail auditd[<*>]: dispatch err (pipe full) event lost,"['4 06', '29:05', '22161']"
223,host1,192.168.0.1,daemon,2021-03-03T06:29:05,Mar  4 06:29:05 mail auditd[22161]: dispatch error reporting limit reached - ending report notification.,0f1468bf,Mar <*> <*>:<*>:<*> mail auditd[<*>]: dispatch error reporting limit reached - ending report notification.,"['4 06', '29:05', '22161']"
224,host1,192.168.0.1,daemon,2021-03-03T06:34:18,Mar  4 06:34:18 mail systemd[1]: Starting Daily apt upgrade and clean activities...,f1e859c8,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Daily apt upgrade and clean <*>,"['4 06', '34:18', '1', 'Starting', 'activities...']"
225,host1,192.168.0.1,daemon,2021-03-03T06:34:19,Mar  4 06:34:19 mail systemd[1]: Started Daily apt upgrade and clean activities.,f1e859c8,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Daily apt upgrade and clean <*>,"['4 06', '34:19', '1', 'Started', 'activities.']"
226,host1,192.168.0.1,daemon,2021-03-03T06:34:19,Mar  4 06:34:19 mail systemd[1]: apt-daily-upgrade.timer: Adding 53min 40.186408s random time.,9563f306,Mar <*> <*>:<*>:<*> mail systemd[<*>]: apt-daily-upgrade.timer: Adding <*> <*> random time.,"['4 06', '34:19', '1', '53min 40.186408s']"
227,host1,192.168.0.1,daemon,2021-03-03T06:34:19,Mar  4 06:34:19 mail systemd[1]: apt-daily-upgrade.timer: Adding 42min 2.160203s random time.,9563f306,Mar <*> <*>:<*>:<*> mail systemd[<*>]: apt-daily-upgrade.timer: Adding <*> <*> random time.,"['4 06', '34:19', '1', '42min 2.160203s']"
228,host1,192.168.0.1,daemon,2021-03-03T06:39:48,Mar  4 06:39:48 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 06', '39:48', '1', 'Starting', 'files...']"
229,host1,192.168.0.1,daemon,2021-03-03T06:39:48,Mar  4 06:39:48 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 06', '39:48', '1', 'Started', 'files.']"
230,host1,192.168.0.1,daemon,2021-03-03T07:09:19,Mar  4 07:09:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 07', '09:19', '1', 'Starting', 'files...']"
231,host1,192.168.0.1,daemon,2021-03-03T07:09:19,Mar  4 07:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 07', '09:19', '1', 'Started', 'files.']"
232,host1,192.168.0.1,daemon,2021-03-03T07:39:18,Mar  4 07:39:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 07', '39:18', '1', 'Starting', 'files...']"
233,host1,192.168.0.1,daemon,2021-03-03T07:39:19,Mar  4 07:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 07', '39:19', '1', 'Started', 'files.']"
234,host1,192.168.0.1,daemon,2021-03-03T08:09:18,Mar  4 08:09:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 08', '09:18', '1', 'Starting', 'files...']"
235,host1,192.168.0.1,daemon,2021-03-03T08:09:19,Mar  4 08:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 08', '09:19', '1', 'Started', 'files.']"
236,host1,192.168.0.1,daemon,2021-03-03T08:39:19,Mar  4 08:39:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 08', '39:19', '1', 'Starting', 'files...']"
237,host1,192.168.0.1,daemon,2021-03-03T08:39:19,Mar  4 08:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 08', '39:19', '1', 'Started', 'files.']"
238,host1,192.168.0.1,daemon,2021-03-03T09:09:19,Mar  4 09:09:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 09', '09:19', '1', 'Starting', 'files...']"
239,host1,192.168.0.1,daemon,2021-03-03T09:09:19,Mar  4 09:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 09', '09:19', '1', 'Started', 'files.']"
240,host1,192.168.0.1,daemon,2021-03-03T09:39:18,Mar  4 09:39:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 09', '39:18', '1', 'Starting', 'files...']"
241,host1,192.168.0.1,daemon,2021-03-03T09:39:19,Mar  4 09:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 09', '39:19', '1', 'Started', 'files.']"
242,host1,192.168.0.1,daemon,2021-03-03T10:02:42,Mar  4 10:02:42 mail systemd[1]: Starting Daily apt download activities...,d8914b98,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Daily apt download <*>,"['4 10', '02:42', '1', 'Starting', 'activities...']"
243,host1,192.168.0.1,daemon,2021-03-03T10:02:43,Mar  4 10:02:43 mail systemd[1]: Started Daily apt download activities.,d8914b98,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Daily apt download <*>,"['4 10', '02:43', '1', 'Started', 'activities.']"
244,host1,192.168.0.1,daemon,2021-03-03T10:02:43,Mar  4 10:02:43 mail systemd[1]: apt-daily.timer: Adding 1h 24min 53.414906s random time.,52df2902,Mar <*> <*>:<*>:<*> mail systemd[<*>]: apt-daily.timer: Adding <*> <*> <*> random time.,"['4 10', '02:43', '1', '1h', '24min 53.414906s']"
245,host1,192.168.0.1,daemon,2021-03-03T10:02:43,Mar  4 10:02:43 mail systemd[1]: apt-daily.timer: Adding 11h 21min 3.574987s random time.,52df2902,Mar <*> <*>:<*>:<*> mail systemd[<*>]: apt-daily.timer: Adding <*> <*> <*> random time.,"['4 10', '02:43', '1', '11h', '21min 3.574987s']"
246,host1,192.168.0.1,daemon,2021-03-03T10:09:48,Mar  4 10:09:48 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 10', '09:48', '1', 'Starting', 'files...']"
247,host1,192.168.0.1,daemon,2021-03-03T10:09:48,Mar  4 10:09:48 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 10', '09:48', '1', 'Started', 'files.']"
248,host1,192.168.0.1,daemon,2021-03-03T10:39:18,Mar  4 10:39:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 10', '39:18', '1', 'Starting', 'files...']"
249,host1,192.168.0.1,daemon,2021-03-03T10:39:19,Mar  4 10:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 10', '39:19', '1', 'Started', 'files.']"
250,host1,192.168.0.1,daemon,2021-03-03T11:09:18,Mar  4 11:09:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 11', '09:18', '1', 'Starting', 'files...']"
251,host1,192.168.0.1,daemon,2021-03-03T11:09:19,Mar  4 11:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 11', '09:19', '1', 'Started', 'files.']"
252,host1,192.168.0.1,daemon,2021-03-03T11:39:18,Mar  4 11:39:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 11', '39:18', '1', 'Starting', 'files...']"
253,host1,192.168.0.1,daemon,2021-03-03T11:39:19,Mar  4 11:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 11', '39:19', '1', 'Started', 'files.']"
254,host1,192.168.0.1,daemon,2021-03-03T12:09:18,Mar  4 12:09:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 12', '09:18', '1', 'Starting', 'files...']"
255,host1,192.168.0.1,daemon,2021-03-03T12:09:19,Mar  4 12:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 12', '09:19', '1', 'Started', 'files.']"
256,host1,192.168.0.1,daemon,2021-03-03T12:39:19,Mar  4 12:39:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 12', '39:19', '1', 'Starting', 'files...']"
257,host1,192.168.0.1,daemon,2021-03-03T12:39:19,Mar  4 12:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 12', '39:19', '1', 'Started', 'files.']"
258,host1,192.168.0.1,daemon,2021-03-03T13:09:04,Mar  4 13:09:04 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 13', '09:04', '1', 'Starting', 'files...']"
259,host1,192.168.0.1,daemon,2021-03-03T13:09:04,Mar  4 13:09:04 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 13', '09:04', '1', 'Started', 'files.']"
260,host1,192.168.0.1,daemon,2021-03-03T13:39:19,Mar  4 13:39:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 13', '39:19', '1', 'Starting', 'files...']"
261,host1,192.168.0.1,daemon,2021-03-03T13:39:19,Mar  4 13:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 13', '39:19', '1', 'Started', 'files.']"
262,host1,192.168.0.1,daemon,2021-03-03T14:09:19,Mar  4 14:09:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 14', '09:19', '1', 'Starting', 'files...']"
263,host1,192.168.0.1,daemon,2021-03-03T14:09:19,Mar  4 14:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 14', '09:19', '1', 'Started', 'files.']"
264,host1,192.168.0.1,daemon,2021-03-03T14:10:15,Mar  4 14:10:15 mail dhclient[375]: DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,208e2c19,Mar <*> <*>:<*>:<*> mail dhclient[<*>]: DHCPREQUEST of <*> on eth0 to <*> port <*>,"['4 14', '10:15', '375', '192.168.10.154', '192.168.10.2', '67']"
265,host1,192.168.0.1,daemon,2021-03-03T14:10:15,Mar  4 14:10:15 mail dhclient[375]: DHCPACK of 192.168.10.154 from 192.168.10.2,e8c5e314,Mar <*> <*>:<*>:<*> mail dhclient[<*>]: DHCPACK of <*> from <*>,"['4 14', '10:15', '375', '192.168.10.154', '192.168.10.2']"
266,host1,192.168.0.1,daemon,2021-03-03T14:10:15,Mar  4 14:10:15 mail dhclient[375]: bound to 192.168.10.154 -- renewal in 36132 seconds.,54fd87b3,Mar <*> <*>:<*>:<*> mail dhclient[<*>]: bound to <*> -- renewal in <*> seconds.,"['4 14', '10:15', '375', '192.168.10.154', '36132']"
267,host1,192.168.0.1,daemon,2021-03-03T14:25:19,Mar  4 14:25:19 mail dhclient[406]: DHCPREQUEST of 192.168.10.154 on eth0 to 192.168.10.2 port 67,208e2c19,Mar <*> <*>:<*>:<*> mail dhclient[<*>]: DHCPREQUEST of <*> on eth0 to <*> port <*>,"['4 14', '25:19', '406', '192.168.10.154', '192.168.10.2', '67']"
268,host1,192.168.0.1,daemon,2021-03-03T14:25:19,Mar  4 14:25:19 mail dhclient[406]: DHCPACK of 192.168.10.154 from 192.168.10.2,e8c5e314,Mar <*> <*>:<*>:<*> mail dhclient[<*>]: DHCPACK of <*> from <*>,"['4 14', '25:19', '406', '192.168.10.154', '192.168.10.2']"
269,host1,192.168.0.1,daemon,2021-03-03T14:25:19,Mar  4 14:25:19 mail dhclient[406]: bound to 192.168.10.154 -- renewal in 38936 seconds.,54fd87b3,Mar <*> <*>:<*>:<*> mail dhclient[<*>]: bound to <*> -- renewal in <*> seconds.,"['4 14', '25:19', '406', '192.168.10.154', '38936']"
270,host1,192.168.0.1,daemon,2021-03-03T14:39:19,Mar  4 14:39:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 14', '39:19', '1', 'Starting', 'files...']"
271,host1,192.168.0.1,daemon,2021-03-03T14:39:19,Mar  4 14:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 14', '39:19', '1', 'Started', 'files.']"
272,host1,192.168.0.1,daemon,2021-03-03T15:09:18,Mar  4 15:09:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 15', '09:18', '1', 'Starting', 'files...']"
273,host1,192.168.0.1,daemon,2021-03-03T15:09:19,Mar  4 15:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 15', '09:19', '1', 'Started', 'files.']"
274,host1,192.168.0.1,daemon,2021-03-03T15:39:18,Mar  4 15:39:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 15', '39:18', '1', 'Starting', 'files...']"
275,host1,192.168.0.1,daemon,2021-03-03T15:39:19,Mar  4 15:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 15', '39:19', '1', 'Started', 'files.']"
276,host1,192.168.0.1,daemon,2021-03-03T16:09:19,Mar  4 16:09:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 16', '09:19', '1', 'Starting', 'files...']"
277,host1,192.168.0.1,daemon,2021-03-03T16:09:19,Mar  4 16:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 16', '09:19', '1', 'Started', 'files.']"
278,host1,192.168.0.1,daemon,2021-03-03T16:39:19,Mar  4 16:39:19 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 16', '39:19', '1', 'Starting', 'files...']"
279,host1,192.168.0.1,daemon,2021-03-03T16:39:19,Mar  4 16:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 16', '39:19', '1', 'Started', 'files.']"
280,host1,192.168.0.1,daemon,2021-03-03T17:09:18,Mar  4 17:09:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 17', '09:18', '1', 'Starting', 'files...']"
281,host1,192.168.0.1,daemon,2021-03-03T17:09:19,Mar  4 17:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 17', '09:19', '1', 'Started', 'files.']"
282,host1,192.168.0.1,daemon,2021-03-03T17:39:18,Mar  4 17:39:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 17', '39:18', '1', 'Starting', 'files...']"
283,host1,192.168.0.1,daemon,2021-03-03T17:39:19,Mar  4 17:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 17', '39:19', '1', 'Started', 'files.']"
284,host1,192.168.0.1,daemon,2021-03-03T18:09:18,Mar  4 18:09:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 18', '09:18', '1', 'Starting', 'files...']"
285,host1,192.168.0.1,daemon,2021-03-03T18:09:19,Mar  4 18:09:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 18', '09:19', '1', 'Started', 'files.']"
286,host1,192.168.0.1,daemon,2021-03-03T18:28:18,Mar  4 18:28:18 mail systemd[1]: Starting Cleanup of Temporary Directories...,1c40a5a5,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Cleanup of Temporary <*>,"['4 18', '28:18', '1', 'Starting', 'Directories...']"
287,host1,192.168.0.1,daemon,2021-03-03T18:28:18,Mar  4 18:28:18 mail systemd[1]: Started Cleanup of Temporary Directories.,1c40a5a5,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Cleanup of Temporary <*>,"['4 18', '28:18', '1', 'Started', 'Directories.']"
288,host1,192.168.0.1,daemon,2021-03-03T18:39:50,Mar  4 18:39:50 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 18', '39:50', '1', 'Starting', 'files...']"
289,host1,192.168.0.1,daemon,2021-03-03T18:39:50,Mar  4 18:39:50 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 18', '39:50', '1', 'Started', 'files.']"
290,host1,192.168.0.1,daemon,2021-03-03T19:09:50,Mar  4 19:09:50 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 19', '09:50', '1', 'Starting', 'files...']"
291,host1,192.168.0.1,daemon,2021-03-03T19:09:51,Mar  4 19:09:51 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 19', '09:51', '1', 'Started', 'files.']"
292,host1,192.168.0.1,daemon,2021-03-03T19:39:01,Mar  4 19:39:01 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 19', '39:01', '1', 'Starting', 'files...']"
293,host1,192.168.0.1,daemon,2021-03-03T19:39:01,Mar  4 19:39:01 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 19', '39:01', '1', 'Started', 'files.']"
294,host1,192.168.0.1,daemon,2021-03-03T20:09:48,Mar  4 20:09:48 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 20', '09:48', '1', 'Starting', 'files...']"
295,host1,192.168.0.1,daemon,2021-03-03T20:09:48,Mar  4 20:09:48 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 20', '09:48', '1', 'Started', 'files.']"
296,host1,192.168.0.1,daemon,2021-03-03T20:39:18,Mar  4 20:39:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 20', '39:18', '1', 'Starting', 'files...']"
297,host1,192.168.0.1,daemon,2021-03-03T20:39:19,Mar  4 20:39:19 mail systemd[1]: Started Clean php session files.,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 20', '39:19', '1', 'Started', 'files.']"
298,host1,192.168.0.1,daemon,2021-03-03T21:09:18,Mar  4 21:09:18 mail systemd[1]: Starting Clean php session files...,e2f489f9,Mar <*> <*>:<*>:<*> mail systemd[<*>]: <*> Clean php session <*>,"['4 21', '09:18', '1', 'Starting', 'files...']"
